SCHOOL NO.,ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,ENGLISH ADDRESS,中文地址,LONGITUDE,經度,LATITUDE,緯度,EASTING,坐標東,NORTHING,坐標北,STUDENTS GENDER,就讀學生性別,SESSION,學校授課時間,DISTRICT,分區,FINANCE TYPE,資助種類,SCHOOL LEVEL,學校類型,TELEPHONE,聯絡電話,FAX NUMBER,傳真號碼,WEBSITE,網頁,RELIGION,宗教
593680000112,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,ZENITH KINDERGARTEN (SHATIN),英藝幼稚園(沙田),G/F THE RIVERPARK 8 CHE KUNG MIU ROAD SHATIN NEW TERRITORIES,新界沙田車公廟路溱岸８號地下,114.18638127,114.18638127,22.37515542,22.37515542,837247.1,837247.1,826218.1,826218.1,CO-ED,男女,P.M.,下午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,22426838,22426838,22426998,22426998,http://www.zenith.edu.hk,http://www.zenith.edu.hk,NOT APPLICABLE,不適用
156949000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,CHRISTIAN & MISSIONARY ALLIANCE FAIRVIEW PARK KINDERGARTEN,基督教宣道會錦綉幼稚園,1/F BLOCK D & E TOWN CENTRE FAIRVIEW PARK YUEN LONG NEW TERRITORIES,新界元朗錦繡花園市中心Ｄ及Ｅ座一樓,114.04487951,114.04487951,22.47741579,22.47741579,822684.0,822684.0,837548.0,837548.0,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,24716461,24716461,24711612,24711612,http://www.cmafvpkg.edu.hk,http://www.cmafvpkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
325163000112,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HOP YAT CHURCH CHAN PAK WANG MEMORIAL KINDERGARTEN,合一堂陳伯宏紀念幼稚園,G/F-2/F & LANDING FLOOR BETWEEN 3-4/F 48 CLOUD VIEW ROAD NORTH POINT HONG KONG (INCLUDING CHILD CARE CENTRE),香港北角雲景道４８號地下－２樓及３－４樓平台（包括幼兒中心）,114.19707749,114.19707749,22.28684348,22.28684348,838347.6,838347.6,816430.5,816430.5,CO-ED,男女,P.M.,下午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,25785759,25785759,25715887,25715887,http://hyckg.ccc.edu.hk,http://hyckg.ccc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
595837000112,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,CHRISTIAN YOUTH CENTRE KINDERGARTEN (YAU TONG),基督教中心幼稚園(油塘),3/F PHASE 5 YAU TONG ESTATE KOWLOON,九龍油塘邨第五期三樓,114.23857587,114.23857587,22.29886149,22.29886149,842626.0,842626.0,817771.0,817771.0,CO-ED,男女,P.M.,下午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,23489699,23489699,23489711,23489711,N.A.,N.A.,PROTESTANTISM / CHRISTIANITY,基督教
325163000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HOP YAT CHURCH CHAN PAK WANG MEMORIAL KINDERGARTEN,合一堂陳伯宏紀念幼稚園,G/F-2/F & LANDING FLOOR BETWEEN 3-4/F 48 CLOUD VIEW ROAD NORTH POINT HONG KONG (INCLUDING CHILD CARE CENTRE),香港北角雲景道４８號地下－２樓及３－４樓平台（包括幼兒中心）,114.19707749,114.19707749,22.28684348,22.28684348,838348.2,838348.2,816430.5,816430.5,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,25785759,25785759,25715887,25715887,http://hyckg.ccc.edu.hk,http://hyckg.ccc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
325163000111,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HOP YAT CHURCH CHAN PAK WANG MEMORIAL KINDERGARTEN,合一堂陳伯宏紀念幼稚園,G/F-2/F & LANDING FLOOR BETWEEN 3-4/F 48 CLOUD VIEW ROAD NORTH POINT HONG KONG (INCLUDING CHILD CARE CENTRE),香港北角雲景道４８號地下－２樓及３－４樓平台（包括幼兒中心）,114.19707749,114.19707749,22.28684348,22.28684348,838347.6,838347.6,816429.4,816429.4,CO-ED,男女,A.M.,上午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,25785759,25785759,25715887,25715887,http://hyckg.ccc.edu.hk,http://hyckg.ccc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
523178000112,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,CHRISTIAN ALLIANCE SAU MAU PING CHEN LEE WING TSING KINDERGARTEN,宣道會秀茂坪陳李詠貞幼稚園,G/F BLOCK A (HIU TIN HOUSE) HIU LAI COURT SAU MAU PING KWUN TONG KOWLOON,九龍觀塘秀茂坪曉麗苑Ａ座（曉天閣）地下,114.22880219,114.22880219,22.32183003,22.32183003,841614.5,841614.5,820329.5,820329.5,CO-ED,男女,P.M.,下午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,29524488,29524488,29523922,29523922,http://www.caclwtkg.edu.hk,http://www.caclwtkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
324965000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HONG KONG MAN SANG KINDERGARTEN (NORTH POINT),香港民生幼稚園(北角),2/F 52-60 JAVA ROAD NORTH POINT HONG KONG (INCLUDING CHILD CARE CENTRE),香港北角渣華道５２－６０號胡曰皆大廈２樓（包括幼兒中心）,114.19786519,114.19786519,22.29168469,22.29168469,838431.1,838431.1,816975.1,816975.1,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,25786763,25786763,25715254,25715254,http://www.mansangkg.edu.hk,http://www.mansangkg.edu.hk,NOT APPLICABLE,不適用
324965000112,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HONG KONG MAN SANG KINDERGARTEN (NORTH POINT),香港民生幼稚園(北角),2/F 52-60 JAVA ROAD NORTH POINT HONG KONG (INCLUDING CHILD CARE CENTRE),香港北角渣華道５２－６０號胡曰皆大廈２樓（包括幼兒中心）,114.19789624,114.19789624,22.29169192,22.29169192,838434.3,838434.3,816975.9,816975.9,CO-ED,男女,P.M.,下午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,25786763,25786763,25715254,25715254,http://www.mansangkg.edu.hk,http://www.mansangkg.edu.hk,NOT APPLICABLE,不適用
231614000112,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,GOOD HEALTH ANGLO-CHINESE KINDERGARTEN (TSING YI),康傑中英文幼稚園(青衣),PART OF 1/F SERENE GARDEN COMMERCIAL BUILDING 77 TSING KING ROAD TSING YI NEW TERRITORIES (INCLUDING CHILD CARE CENTRE,新界青衣青敬路７７號海悅花園商場２樓（部分）（包括幼兒中心）,114.10828496,114.10828496,22.35365662,22.35365662,829207.0,829207.0,823830.7,823830.7,CO-ED,男女,P.M.,下午,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,24978055,24978055,24979007,24979007,http://good-health.edu.hk,http://good-health.edu.hk,NOT APPLICABLE,不適用
325244000111,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,CHRISTIAN LITTLE ANGEL KINDERGARTEN RICHLAND GARDENS,基督教小天使(麗晶)幼稚園,"UNIT 2C G/F BLOCKS 21-22 RICHLAND GARDENS 80 WANG KWONG ROAD,KOWLOON BAY,KOWLOON (INCLUDING CHILD CARE CENTRE)",九龍九龍灣宏光道８０號麗晶花園第２１－２２座地下Ｃ２號（包括幼兒中心）,114.20765411,114.20765411,22.3290599,22.3290599,839437.9,839437.9,821117.8,821117.8,CO-ED,男女,A.M.,上午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,27550198,27550198,27958343,27958343,http://www.clakrg.edu.hk,http://www.clakrg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
556246000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,CREATIVE KINDERGARTEN (AEGEAN COAST),啓思幼稚園(愛琴),1/F PODIUM AEGEAN COAST 2 KWUN TSING ROAD SO KWUN WAT TUEN MUN NEW TERRITORIES,新界屯門掃管笏管青路２號愛琴海岸１樓平台,113.99446771,113.99446771,22.37363396,22.37363396,817482.0,817482.0,826061.0,826061.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,29495028,29495028,29495018,29495018,http://www.creative.edu.hk,http://www.creative.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
324965000111,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HONG KONG MAN SANG KINDERGARTEN (NORTH POINT),香港民生幼稚園(北角),2/F 52-60 JAVA ROAD NORTH POINT HONG KONG (INCLUDING CHILD CARE CENTRE),香港北角渣華道５２－６０號胡曰皆大廈２樓（包括幼兒中心）,114.19791274,114.19791274,22.29169733,22.29169733,838436.0,838436.0,816976.5,816976.5,CO-ED,男女,A.M.,上午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,25786763,25786763,25715254,25715254,http://www.mansangkg.edu.hk,http://www.mansangkg.edu.hk,NOT APPLICABLE,不適用
231614000111,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,GOOD HEALTH ANGLO-CHINESE KINDERGARTEN (TSING YI),康傑中英文幼稚園(青衣),PART OF 1/F SERENE GARDEN COMMERCIAL BUILDING 77 TSING KING ROAD TSING YI NEW TERRITORIES (INCLUDING CHILD CARE CENTRE,新界青衣青敬路７７號海悅花園商場２樓（部分）（包括幼兒中心）,114.10828496,114.10828496,22.35365662,22.35365662,829206.2,829206.2,823829.6,823829.6,CO-ED,男女,A.M.,上午,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,24978055,24978055,24979007,24979007,http://good-health.edu.hk,http://good-health.edu.hk,NOT APPLICABLE,不適用
325716000111,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HONG KONG TAOIST ASSOCIATION YUEN YUEN KINDERGARTEN (TUNG TAU ESTATE),香港道教聯合會圓玄幼稚園(東頭邨),NO. 9-14 G/F YAN TUNG HOUSE TUNG TAU ESTATE KOWLOON,九龍東頭邨欣東樓９－１４號地下,114.19178911,114.19178911,22.33375262,22.33375262,837804.5,837804.5,821633.4,821633.4,CO-ED,男女,A.M.,上午,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,27183637,27183637,23837607,23837607,http://www.yuenyuenkg.edu.hk,http://www.yuenyuenkg.edu.hk,TAOISM,道教
561207000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,LEARNING HABITAT KINDERGARTEN (HAMPTON LOFT),學之園幼稚園(凱帆薈),SHOP 2 5/F HAMPTON LOFT 11 HOI FAN ROAD TAI KOK TSUI KOWLOON (INCLUDING CHILD CARE CENTRE),九龍大角咀海帆道１１號凱帆薈５樓２號舖（包括幼兒中心）,114.1552677,114.1552677,22.32068823,22.32068823,834041.9,834041.9,820186.8,820186.8,CO-ED,男女,WHOLE DAY,全日,YAU TSIM MONG,油尖旺區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,25015105,25015105,27004663,27004663,http://www.learninghabitat.org,http://www.learninghabitat.org,NOT APPLICABLE,不適用
325716000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HONG KONG TAOIST ASSOCIATION YUEN YUEN KINDERGARTEN (TUNG TAU ESTATE),香港道教聯合會圓玄幼稚園(東頭邨),NO. 9-14 G/F YAN TUNG HOUSE TUNG TAU ESTATE KOWLOON,九龍東頭邨欣東樓９－１４號地下,114.19178911,114.19178911,22.33375352,22.33375352,837804.5,837804.5,821633.5,821633.5,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,27183637,27183637,23837607,23837607,http://www.yuenyuenkg.edu.hk,http://www.yuenyuenkg.edu.hk,TAOISM,道教
524441000112,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HOP YAT CHURCH SHIN KA CHUEN MEMORIAL KINDERGARTEN,合一堂單家傳紀念幼稚園,26 ON SHING STREET MA ON SHAN SHA TIN NEW TERRITORIES (INCLUDING CHILD CARE CENTRE),新界沙田馬鞍山鞍誠街２６號（包括幼兒中心）,114.23367754,114.23367754,22.42455069,22.42455069,842116.9,842116.9,831673.0,831673.0,CO-ED,男女,P.M.,下午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,26441584,26441584,29794952,29794952,http://hyckg.ccc.edu.hk,http://hyckg.ccc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
524441000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HOP YAT CHURCH SHIN KA CHUEN MEMORIAL KINDERGARTEN,合一堂單家傳紀念幼稚園,26 ON SHING STREET MA ON SHAN SHA TIN NEW TERRITORIES (INCLUDING CHILD CARE CENTRE),新界沙田馬鞍山鞍誠街２６號（包括幼兒中心）,114.23367754,114.23367754,22.42455069,22.42455069,842117.4,842117.4,831673.6,831673.6,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,26441584,26441584,29794952,29794952,http://hyckg.ccc.edu.hk,http://hyckg.ccc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
325244000112,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,CHRISTIAN LITTLE ANGEL KINDERGARTEN RICHLAND GARDENS,基督教小天使(麗晶)幼稚園,"UNIT 2C G/F BLOCKS 21-22 RICHLAND GARDENS 80 WANG KWONG ROAD,KOWLOON BAY,KOWLOON (INCLUDING CHILD CARE CENTRE)",九龍九龍灣宏光道８０號麗晶花園第２１－２２座地下Ｃ２號（包括幼兒中心）,114.20765411,114.20765411,22.3290599,22.3290599,839437.4,839437.4,821117.5,821117.5,CO-ED,男女,P.M.,下午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,27550198,27550198,27958343,27958343,http://www.clakrg.edu.hk,http://www.clakrg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
325716000112,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HONG KONG TAOIST ASSOCIATION YUEN YUEN KINDERGARTEN (TUNG TAU ESTATE),香港道教聯合會圓玄幼稚園(東頭邨),NO. 9-14 G/F YAN TUNG HOUSE TUNG TAU ESTATE KOWLOON,九龍東頭邨欣東樓９－１４號地下,114.19178911,114.19178911,22.33374811,22.33374811,837804.5,837804.5,821632.9,821632.9,CO-ED,男女,P.M.,下午,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,27183637,27183637,23837607,23837607,http://www.yuenyuenkg.edu.hk,http://www.yuenyuenkg.edu.hk,TAOISM,道教
524441000111,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HOP YAT CHURCH SHIN KA CHUEN MEMORIAL KINDERGARTEN,合一堂單家傳紀念幼稚園,26 ON SHING STREET MA ON SHAN SHA TIN NEW TERRITORIES (INCLUDING CHILD CARE CENTRE),新界沙田馬鞍山鞍誠街２６號（包括幼兒中心）,114.23367754,114.23367754,22.42455069,22.42455069,842117.4,842117.4,831675.7,831675.7,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,26441584,26441584,29794952,29794952,http://hyckg.ccc.edu.hk,http://hyckg.ccc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
523178000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,CHRISTIAN ALLIANCE SAU MAU PING CHEN LEE WING TSING KINDERGARTEN,宣道會秀茂坪陳李詠貞幼稚園,G/F BLOCK A (HIU TIN HOUSE) HIU LAI COURT SAU MAU PING KWUN TONG KOWLOON,九龍觀塘秀茂坪曉麗苑Ａ座（曉天閣）地下,114.22880219,114.22880219,22.32183003,22.32183003,841615.1,841615.1,820328.4,820328.4,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,29524488,29524488,29523922,29523922,http://www.caclwtkg.edu.hk,http://www.caclwtkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
325244000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,CHRISTIAN LITTLE ANGEL KINDERGARTEN RICHLAND GARDENS,基督教小天使(麗晶)幼稚園,"UNIT 2C G/F BLOCKS 21-22 RICHLAND GARDENS 80 WANG KWONG ROAD,KOWLOON BAY,KOWLOON (INCLUDING CHILD CARE CENTRE)",九龍九龍灣宏光道８０號麗晶花園第２１－２２座地下Ｃ２號（包括幼兒中心）,114.20765411,114.20765411,22.3290599,22.3290599,839437.9,839437.9,821117.5,821117.5,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,27550198,27550198,27958343,27958343,http://www.clakrg.edu.hk,http://www.clakrg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
523178000111,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,CHRISTIAN ALLIANCE SAU MAU PING CHEN LEE WING TSING KINDERGARTEN,宣道會秀茂坪陳李詠貞幼稚園,G/F BLOCK A (HIU TIN HOUSE) HIU LAI COURT SAU MAU PING KWUN TONG KOWLOON,九龍觀塘秀茂坪曉麗苑Ａ座（曉天閣）地下,114.22880219,114.22880219,22.32183003,22.32183003,841615.6,841615.6,820329.5,820329.5,CO-ED,男女,A.M.,上午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,29524488,29524488,29523922,29523922,http://www.caclwtkg.edu.hk,http://www.caclwtkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
556246000111,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,CREATIVE KINDERGARTEN (AEGEAN COAST),啓思幼稚園(愛琴),1/F PODIUM AEGEAN COAST 2 KWUN TSING ROAD SO KWUN WAT TUEN MUN NEW TERRITORIES,新界屯門掃管笏管青路２號愛琴海岸１樓平台,113.99444829,113.99444829,22.37363393,22.37363393,817480.0,817480.0,826061.0,826061.0,CO-ED,男女,A.M.,上午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,29495028,29495028,29495018,29495018,http://www.creative.edu.hk,http://www.creative.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
552747000111,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,CREATIVE KINDERGARTEN (MA WAN),啓思幼稚園(馬灣),8 PAK LAI ROAD MA WAN NEW TERRITORIES (INCLUDING CHILD CARE CENTRE),新界馬灣珀麗道８號（包括幼兒中心）,114.06120966,114.06120966,22.35317833,22.35317833,824353.5,824353.5,823793.7,823793.7,CO-ED,男女,A.M.,上午,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,29409228,29409228,29409118,29409118,http://www.creative.edu.hk,http://www.creative.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
537098000111,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HONG KONG 5-S KINDERGARTEN,香港五常法幼稚園,"SHOP 1-10, LEVEL 2, BELAIR MONTE SHOPPING CENTRE, 3 MA SIK ROAD, FANLING, NEW TERRITORIES (INCLUDING CHILD CARE CENTRE)",新界粉嶺馬適路３號綠悠軒商場２樓１－１０號舖（包括幼兒中心）,114.14510811,114.14510811,22.50149325,22.50149325,832999.4,832999.4,840208.6,840208.6,CO-ED,男女,A.M.,上午,NORTH,北區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,27210081,27210081,27210086,27210086,http://www.hk5skg.edu.hk,http://www.hk5skg.edu.hk,NOT APPLICABLE,不適用
537098000112,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HONG KONG 5-S KINDERGARTEN,香港五常法幼稚園,"SHOP 1-10, LEVEL 2, BELAIR MONTE SHOPPING CENTRE, 3 MA SIK ROAD, FANLING, NEW TERRITORIES (INCLUDING CHILD CARE CENTRE)",新界粉嶺馬適路３號綠悠軒商場２樓１－１０號舖（包括幼兒中心）,114.1451188,114.1451188,22.50151222,22.50151222,833000.5,833000.5,840210.7,840210.7,CO-ED,男女,P.M.,下午,NORTH,北區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,27210081,27210081,27210086,27210086,http://www.hk5skg.edu.hk,http://www.hk5skg.edu.hk,NOT APPLICABLE,不適用
556246000112,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,CREATIVE KINDERGARTEN (AEGEAN COAST),啓思幼稚園(愛琴),1/F PODIUM AEGEAN COAST 2 KWUN TSING ROAD SO KWUN WAT TUEN MUN NEW TERRITORIES,新界屯門掃管笏管青路２號愛琴海岸１樓平台,113.994458,113.994458,22.37363394,22.37363394,817481.0,817481.0,826061.0,826061.0,CO-ED,男女,P.M.,下午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,29495028,29495028,29495018,29495018,http://www.creative.edu.hk,http://www.creative.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
315907000111,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,CHRISTIAN YOUTH CENTRE KINDERGARTEN,基督教中心幼稚園,G/F 103 WATERLOO ROAD KOWLOON TONG KOWLOON (INCLUDING CHILD CARE CENTRE),九龍九龍塘窩打老道１０３號地下（包括幼兒中心）,114.17800032,114.17800032,22.32731089,22.32731089,836383.5,836383.5,820924.9,820924.9,CO-ED,男女,A.M.,上午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,23370072,23370072,23379798,23379798,http://www.cyckg.edu.hk,http://www.cyckg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
132730000112,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,KIANGSU & CHEKIANG PRIMARY SCHOOL,蘇浙小學校,30 CHING WAH STREET NORTH POINT HONG KONG (EXCLUDING THE AREA OF CHILD CARE CENTRE),香港北角清華街３０號（幼兒中心專用範圍除外）,114.19817435,114.19817435,22.28905584,22.28905584,838482.8,838482.8,816695.0,816695.0,CO-ED,男女,P.M.,下午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,25704173,25704173,28072739,28072739,http://www.kcs.edu.hk,http://www.kcs.edu.hk,NOT APPLICABLE,不適用
157066000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HONG KONG TAOIST ASSOCIATION YUEN YUEN KINDERGARTEN,香港道教聯合會圓玄幼稚園,UNIT NO 33-40 & 41-54 G/F SHEK TO HOUSE SHEK WAI KOK ESTATE TSUEN WAN NEW TERRITORIES,新界荃灣石圍角邨石桃樓地下,114.12205264,114.12205264,22.37524456,22.37524456,830622.0,830622.0,826229.0,826229.0,CO-ED,男女,WHOLE DAY,全日,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,24984636,24984636,24900347,24900347,http://www.yuenyuenkg.edu.hk,http://www.yuenyuenkg.edu.hk,TAOISM,道教
157066000112,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HONG KONG TAOIST ASSOCIATION YUEN YUEN KINDERGARTEN,香港道教聯合會圓玄幼稚園,UNIT NO 33-40 & 41-54 G/F SHEK TO HOUSE SHEK WAI KOK ESTATE TSUEN WAN NEW TERRITORIES,新界荃灣石圍角邨石桃樓地下,114.12203322,114.12203322,22.37524456,22.37524456,830620.0,830620.0,826229.0,826229.0,CO-ED,男女,P.M.,下午,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,24984636,24984636,24900347,24900347,http://www.yuenyuenkg.edu.hk,http://www.yuenyuenkg.edu.hk,TAOISM,道教
132730000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,KIANGSU & CHEKIANG PRIMARY SCHOOL,蘇浙小學校,30 CHING WAH STREET NORTH POINT HONG KONG (EXCLUDING THE AREA OF CHILD CARE CENTRE),香港北角清華街３０號（幼兒中心專用範圍除外）,114.19817435,114.19817435,22.28905584,22.28905584,838482.3,838482.3,816696.1,816696.1,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,25704173,25704173,28072739,28072739,http://www.kcs.edu.hk,http://www.kcs.edu.hk,NOT APPLICABLE,不適用
